location,lon,lat,dynasty,year,author,title,lines,source_file
许昌,113.85,34.03,唐,806,白居易,觀刈麥,田家少閑月，五月人倍忙。 | 夜來南風起，小麥覆隴黃。 | 婦姑荷簞食，童穉攜壺漿。 | 相隨餉田去，丁壯在南岡。 | 足蒸暑土氣，背灼炎天光。 | 力盡不知熱，但惜夏日長。 | 復有貧婦人，抱子在其傍。 | 右手秉遺穗，左臂懸敝筐。 | 聽其相顧言，聞者爲悲傷。 | 家田輸稅盡，拾此充飢腸。 | 今我何功德，曾不事農桑。 | 吏祿三百石，歲晏有餘糧。 | 念此私自媿盡日不能忘。,poet.tang.21000.json
赣州,114.93,25.83,宋,1279,文天祥,過零丁洋,辛苦遭逢起一經，干戈落落四周星。 | 山河破碎風拋絮，身世飄摇雨打萍。 | 皇恐灘頭說皇恐，零丁洋裏歎零丁。 | 人生自古誰無死，留取丹心照汗青。,poet.song.239000.json
赣州,114.93,25.83,宋,1281,文天祥,正氣歌,天地有正氣，雜然賦流形。 | 下則爲河嶽，上則爲日星。 | 於人曰浩然，沛乎塞蒼冥。 | 皇路當清夷，含和吐明庭。 | 時窮節乃見，一一垂丹青。 | 在齊太史簡，在晉董狐筆。 | 在秦張良椎，在漢蘇武節。 | 爲嚴將軍頭，爲嵇侍中血。 | 爲張睢陽齒，爲顔常山舌。 | 或爲遼東帽，清操厲冰雪。 | 或爲出師表，鬼神泣壯烈。 | 或爲渡江楫，慷慨吞胡羯。 | 或爲擊賊笏，逆豎頭破裂。 | 是氣所旁薄，凜烈萬古存。 | 當其貫日月，生死安足論。 | 地維頼以立，天柱頼以尊。 | 三綱實係命，道義爲之根。 | 嗟予遘陽九，隸也實不力。 | 楚囚纓其冠，傳車送窮北。 | 鼎鑊甘如飴，求之不可得。 | 陰房閴鬼火，春院閟天黑。 | 牛驥同一皂，鷄棲鳳凰食。 | 一朝濛霧露，分作溝中瘠。 | 如此再寒暑，百沴自辟易。 | 嗟哉沮洳場，爲我安樂國。 | 豈有他繆巧，陰陽不能賊。 | 顧此耿耿在，仰視浮雲白。 | 悠悠我心悲，蒼天曷有極。 | 哲人日已遠，典刑在夙昔。 | 風簷展書讀，古道照顔色。,poet.song.239000.json
越州,120.58,30.0,唐,726,李白,越中覽古,越王句踐破吳歸，義士還鄉盡錦衣。 | 宮女如花滿春殿，只今惟有鷓鴣飛。,poet.tang.8000.json
越州,120.58,30.0,唐,744,賀知章,回鄉偶書二首 一,少小離家老大回，鄉音難改鬢毛衰。 | 兒童相見不相識，笑問客從何處來。,poet.tang.5000.json
越州,120.58,30.0,唐,744,賀知章,回鄉偶書二首 二,離別家鄉歲月多，近來人事半銷磨。 | 唯有門前鏡湖水，春風不改舊時波。,poet.tang.5000.json
越州,120.58,30.0,宋,1167,陸游,遊山西村,莫笑農家臘酒渾，豐年留客足雞豚。 | 山重水複疑無路，柳暗花明又一村。 | 簫鼓追隨春社近，衣冠簡朴古風存。 | 從今若許閑乘月，拄杖無時夜叩門。,poet.song.127000.json
越州,120.58,30.0,宋,1170,陸游,長歌行,人生不作安期生，醉入東海騎長鯨。 | 猶當出作李西平，手杖旄鉞清舊京。 | 金印煌煌未入手，白髮種種來無情。 | 成都古寺臥秋晚，落日偏傍僧窗明。 | 豈其馬上破賊手，哦詩長作寒螿鳴。 | 興來買盡市橋酒，大車磊落堆長缾。 | 哀絲豪竹助劇飲，如鉅野受黄河傾。 | 平時一滴不入口，意氣頓使千人驚。 | 國讎未報壯士老，匣中寶劍夜有聲。 | 何當凱還宴將士，三更雪壓飛狐城。,poet.song.128000.json
越州,120.58,30.0,宋,1170,陸游,長歌行,人生宦遊亦不惡，無奈從来宦情薄。 | 既不能短衣射虎在南山，又不能鬬雞走馬宴平樂。 | 惟有釣舩差易具，問君胡爲不歸去。 | 片雲雨暗玉笥峰，斜日人爭石旗渡。 | 渡頭酒壚堪醉眠，白酒醇釅鱸魚鮮。 | 菰米如珠炊正熟，蓴羮似酪不論錢。 | 翁唱菱歌兒舞櫂，醉耳那知朝市閙。 | 城門幾度送迎官，睡擁亂蓑呼未覺。,poet.song.128000.json
越州,120.58,30.0,宋,1170,陸游,長歌行,燕燕尾涎涎，横穿乞巧樓。 | 低入吹笙院，鴨鴨觜唼唼。 | 朝浮杜若洲，暮宿蘆花夾。 | 嗟爾自適天，地間將儔命。 | 侶意甚閑我，今獨何爲一。 | 笑乃爾慳世，上悲歡亦偶。 | 然何時爛醉，錦江邊人歸。 | 華表三千歲，春入箜篌十四弦。,poet.song.129000.json
越州,120.58,30.0,宋,1170,陸游,長歌行,不羨騎鶴上青天，不羨峨冠明主前。 | 但願少賒死，得見平胡年。 | 一朝胡運衰，送死桑乾川。 | 胡星澹無光，龍庭爲飛烟。 | 西琛過葱嶺，東戍逾朝鮮。 | 巍巍天王都，九鼎奠澗瀍。 | 萬國朝未央，玉帛來聯翩。 | 黄頭汝小醜，汙我王會篇。 | 盡誅非無名，不足煩戈鋋。 | 還汝以舊職，牧羊遼海邊。,poet.song.131000.json
越州,120.58,30.0,宋,1170,陸游,長歌行,我無四目與兩口，但在人間更事久。 | 死生元是開闔眼，禍福正如翻覆手。 | 消磨日月幾緉屐，陶鑄唐虞一杯酒。 | 既非狗馬要蓋帷，那計風霜悴蒲柳。 | 竈突無烟今又慣，龜蟬與我成三友。 | 判知青史無功名，只用忍饑垂不朽。,poet.song.132000.json
越州,120.58,30.0,宋,1175,陆游,卜算子,驿外断桥边，寂寞开无主。 | 已是黄昏独自愁，更著风和雨。 | 无意苦争春，一任群芳妒。 | 零落成泥碾作尘，只有香如故。,ci.song.9000.json
越州,120.58,30.0,宋,1177,陸游,關山月,和戎詔下十五年，將軍不戰空臨邉。 | 朱門沉沉按歌舞，廐馬肥死弓斷弦。 | 戍楼刁斗催落月，三十從軍今白髮。 | 笛裏誰知壯士心，沙頭空照征人骨。 | 中原干戈古亦聞，豈有逆冦傳子孫。 | 遺民忍死望恢復，幾處今宵垂泪痕。,poet.song.128000.json
越州,120.58,30.0,宋,1178,陸游,金錯刀行,黄金錯刀白玉裝，夜穿窗扉出光芒。 | 丈夫五十功未立，提刀獨立顧八荒。 | 京華結交盡奇士，意氣相期共生死。 | 千年史策恥無名，一片丹心報天子。 | 爾來從軍天漢濵，南山曉雪玉嶙峋。 | 嗚呼楚雖三戸能亡秦，豈有堂堂中國空無人。,poet.song.128000.json
越州,120.58,30.0,宋,1190,陆游,诉衷情,当年万里觅封侯。 | 匹马戍梁州。 | 关河梦断何处，尘暗旧貂裘。 | 胡未灭，鬓先秋。 | 泪空流。 | 此生谁料，心在天山，身老沧洲。,ci.song.9000.json
越州,120.58,30.0,宋,1195,陸游,對酒,扇邉生怕庾公塵，索笑來逰錦水濵。 | 四野雲齊初釀雪，一枝梅動已催春。 | 緑尊有味能消日，白髮無情不貸人。 | 商略此生何所恨，太平時得自由身。,poet.song.128000.json
越州,120.58,30.0,宋,1195,陸游,對酒,閑愁如飛雪，入酒即消融。 | 好花如故人，一笑杯自空。 | 流鶯有情亦念我，柳邉盡日啼春風。 | 長安不到十四載，酒徒往往成衰翁。 | 九環寶带光照地，不如留君雙頰紅。,poet.song.128000.json
越州,120.58,30.0,宋,1195,陸游,對酒,識字記姓名，擊劍一人敵。 | 孫吳相斫書，了解亦何益。 | 不如黄金罍，瀲瀲春波碧。 | 欣然對之笑，未飲愁已釋。 | 白頭生黑絲，蒼顔桃李色。 | 金丹空九轉，正恐無此力。 | 朝飲績五斗，莫飲髠一石。 | 寄謝采芝翁，無爲老青壁。,poet.song.128000.json
越州,120.58,30.0,宋,1195,陸游,對酒,簷鐸鳴雜珮，簾旌動微波。 | 我老懶讀書，如此長日何。 | 名酒来清江，嫩色如新鵝。 | 奇葅映玉盤，珍鮓開緑荷。 | 萬事姑置之，逌然酣且歌。 | 宦遊亦何好，且復小婆娑。 | 秋風雲門道，踏月捫青蘿。,poet.song.129000.json
越州,120.58,30.0,宋,1195,陸游,對酒,醫從和扁来，未著却老方。 | 吾晚乃得之，莫如麴糵良。 | 一杯臉生春，況復累十觴。 | 坐令桃花紅，換盡霜葉黄。 | 看鏡喜欲舞，追還少年狂。 | 但恨寶釵樓，胡沙隔咸陽。 | 芳華雖無恙，萬里遥相望。 | 感嘆徑投枕，悲歡兩茫茫。,poet.song.129000.json
越州,120.58,30.0,宋,1195,陸游,對酒,新酥鵝兒黄，珍橘金彈香。 | 天公憐寂寞，勞我以一觴。 | 胸中萬卷書，老不施毫芒。 | 持酒一澆之，與汝俱深藏。 | 生當老窮巷，死埋南山岡。 | 古来共如此，已矣庸何傷。,poet.song.130000.json
越州,120.58,30.0,宋,1195,陸游,對酒,古今共有死，長短無百年。 | 方其欲暝時，如困得熟眠。 | 世以生時心，妄度死者情。 | 疑其不忍去，一笑可絕纓。 | 區區計生死，不如持一觴。 | 一觴澆不平，萬事俱可忘。 | 待酒忘萬事，猶是役於酒。 | 醉醒不到處，夭魔自奔走。,poet.song.130000.json
越州,120.58,30.0,宋,1195,陸游,對酒,手摘酴醿翦牡丹，山家草草亦杯盤。 | 溪頭一夜風吹雨，又作殘春幾日寒。,poet.song.131000.json
越州,120.58,30.0,宋,1195,陸游,對酒,老子不堪塵世勞，且當痛飲讀離騷。 | 此身幸已免虎口，有手但能持蟹螯。 | 牛角挂書何足問，虎頭食肉亦非豪。 | 天寒欲與人同醉，安得長江化濁醪。,poet.song.132000.json
越州,120.58,30.0,宋,1195,陸游,對酒,平生但信緣，作計每不審。 | 舂炊官倉粟，一飽輒甘寢。 | 二年棄微祿，溝壑方懔懔。 | 藜羹闕鹽酪，豆飯雜沙墋。 | 偶然餓不死，得酒猶痛飲。 | 捩回灧澦柁，喚省邯鄲枕。,poet.song.132000.json
越州,120.58,30.0,宋,1195,陸游,對酒,神僊豈易學，富貴不容求。 | 百歲儻未盡，一樽差可謀。 | 鐘鳴上方晚，桂發小山秋。 | 處處多幽趣，攢眉勿浪愁。,poet.song.133000.json
越州,120.58,30.0,宋,1195,陸游,對酒,天上何曾許寄愁，酒中正自可忘憂。 | 不能上樹作巢飲，尚辦滿船供拍浮。 | 神仙可學君豈信，衣食裁足吾何求。 | 但憶人如王粲輩，相携一笑賦登樓。,poet.song.134000.json
越州,120.58,30.0,宋,1195,陸游,對酒,賦性雖耽酒，其如老病身。 | 氣衰成小戶，醅濁號賢人。 | 疏廣矜君賜，劉伶畏婦嗔。 | 蘭亭獨超絕，千載擅清真。,poet.song.134000.json
越州,120.58,30.0,宋,1195,陸游,對酒,斷簡殘編不策勛，東皋猶得肆微勤。 | 榮枯一枕春來夢，聚散千山雨後雲。 | 烟水幸堪供眼界，世緣何得累心君。 | 床頭小甕今朝熟，撥置閑愁且一欣。,poet.song.134000.json
越州,120.58,30.0,宋,1195,陸游,對酒,社醅又借醉顔酡，手挽鄰翁作浩歌。 | 江月偏能照蓬戶，京塵終不汙漁蓑。 | 苦吟且復欹吾帽，對弈真當爛汝柯。 | 回首紛紛俱夢耳，人間何處有天魔。,poet.song.136000.json
越州,120.58,30.0,宋,1195,陸游,對酒,酒非攻愁具，本頼以適意。 | 如接名勝遊，所挹在風味。 | 庸子墮世紛，但欲蘄一醉。 | 麴生絕俗人，笑汝非真契。,poet.song.136000.json
越州,120.58,30.0,宋,1210,陸游,示兒,舍東已種百本桑，舍西仍築百步塘。 | 早茶采盡晚茶出，小麥方秀大麥黄。 | 老夫一飽手捫腹，不復舉首號蒼蒼。 | 讀書習氣掃未盡，燈前簡牘紛朱黄。 | 吾兒從旁論治亂，每使老子喜欲狂。 | 不須飲酒徑自醉，取書相和聲琅琅。 | 人生百病有已時，獨有書癖不可醫。 | 願兒力耕足衣食，讀書萬卷真何益。,poet.song.130000.json
越州,120.58,30.0,宋,1210,陸游,示兒,斥逐襆被歸，招喚振衣起。 | 此是鄙夫事，學者那得爾。 | 前年還東時，指心誓江水。 | 亦知食不足，但有餓而死。 | 小兒教汝書，不用日十紙。 | 字字講聲形，仍要身踐履。 | 果能稱善人，便可老鄉里。 | 勿言五鼎養，肉食吾所鄙。,poet.song.130000.json
越州,120.58,30.0,宋,1210,陸游,示兒,文能換骨餘無法，學但窮源自不疑。 | 齒豁頭童方悟此，乃翁見事可憐遲。,poet.song.130000.json
越州,120.58,30.0,宋,1210,陸游,示兒,得道如良賈，深藏要若無。 | 冶金寧輒躍，韞玉忌輕沽。 | 儒術今方裂，吾家學本孤。 | 汝曹能念此，努力共枝梧。,poet.song.133000.json
越州,120.58,30.0,宋,1210,陸游,示兒,聞義貴能徙，見賢思與齊。 | 食嘗甘脫粟，起不待鳴雞。 | 蕭索園官菜，酸寒太學齏。 | 時時語兒子，未用厭鉏犁。,poet.song.133000.json
越州,120.58,30.0,宋,1210,陸游,示兒,死去元知萬事空，但悲不見九州同。 | 王師北定中原日，家祭無忘告乃翁。,poet.song.136000.json
邯郸,114.49,36.61,唐,747,高適,別董大二首 一,十里黃雲白日曛，北風吹雁雪紛紛。 | 莫愁前路無知己，天下誰人不識君。,poet.tang.10000.json
邯郸,114.49,36.61,唐,747,高適,別董大二首 二,六翮飄颻私自憐，一離京洛十餘年。 | 丈夫貧賤應未足，今日相逢無酒錢。,poet.tang.10000.json
邯郸,114.49,36.61,唐,804,白居易,邯鄲冬至夜思家,邯鄲驛裏逢冬至，抱膝燈前影伴身。 | 想得家中夜深坐，還應說著遠行人。,poet.tang.22000.json
郴州,113.01,25.77,宋,1078,秦观,鹊桥仙,纤云弄巧，飞星传恨，银汉迢迢暗度。 | 金风玉露一相逢，便胜却、人间无数。 | 柔情似水，佳期如梦，忍顾鹊桥归路。 | 两情若是长久时，又岂在、朝朝暮暮。,ci.song.3000.json
郴州,113.01,25.77,宋,1094,秦观,浣溪沙,漠漠轻寒上小楼。 | 晓阴无赖似穷秋。 | 淡烟流水画屏幽。 | 自在飞花轻似梦，无边丝雨细如愁。 | 宝帘闲挂小银钩。,ci.song.3000.json
金陵,118.8,32.06,唐,725,李白,雜曲歌辭 長干行二首 一,妾髮初覆額，折花門前劇。 | 郎騎竹馬來，遶牀弄青梅。 | 同居長干里，兩小無嫌猜。 | 十四爲君婦，羞顏尚不開。 | 低頭向暗壁，千喚不一迴。 | 十五始展眉，願同塵與灰。 | 常存抱柱信，豈上望夫臺。 | 十六君遠行，瞿塘灩預堆。 | 五月不可觸，猨鳴天上哀。 | 門前遲行跡，一一生綠苔。 | 苔深不能掃，落葉秋風早。 | 八月蝴蝶來，雙飛西園草。 | 感此傷妾心，坐愁紅顏老。 | 早晚下三巴，預將書報家。 | 相迎不道遠，直至長風沙。,poet.tang.1000.json
金陵,118.8,32.06,唐,725,李白,長干行二首 一,妾髮初覆額，折花門前劇。 | 郎騎竹馬來，繞牀弄青梅。 | 同居長干里，兩小無嫌猜。 | 十四爲君婦，羞顏未嘗開。 | 低頭向暗壁，千喚不一迴。 | 十五始展眉，願同塵與灰。 | 常存抱柱信，豈上望夫臺。 | 十六君遠行，瞿塘灩澦堆。 | 五月不可觸，猨聲天上哀。 | 門前遲行跡，一一生綠苔。 | 苔深不能掃，落葉秋風早。 | 八月胡蝶來，雙飛西園草。 | 感此傷妾心，坐愁紅顏老。 | 早晚下三巴，預將書報家。 | 相迎不道遠，直至長風沙。,poet.tang.8000.json
金陵,118.8,32.06,唐,726,李白,金陵酒肆留別,風吹柳花滿店香，吳姬壓酒喚客嘗。 | 金陵子弟來相送，欲行不行各盡觴。 | 請君試問東流水，別意與之誰短長。,poet.tang.8000.json
金陵,118.8,32.06,唐,739,李白,夜泊牛渚懷古,牛渚西江夜，青天無片雲。 | 登舟望秋月，空憶謝將軍。 | 余亦能高詠，斯人不可聞。 | 明朝挂帆席，楓葉落紛紛。,poet.tang.8000.json
金陵,118.8,32.06,唐,747,李白,登金陵鳳凰臺,鳳凰臺上鳳凰遊，鳳去臺空江自流。 | 吳宮花草埋幽徑，晉代衣冠成古丘。 | 三山半落青天外，二水中分白鷺洲。 | 總爲浮雲能蔽日，長安不見使人愁。,poet.tang.8000.json
金陵,118.8,32.06,唐,826,劉禹錫,金陵五題 烏衣巷,朱雀橋邊野草花，烏衣巷口夕陽斜。 | 舊時王謝堂前燕，飛入尋常百姓家。,poet.tang.19000.json
金陵,118.8,32.06,唐,841,杜牧,泊秦淮,煙籠寒水月籠沙，夜泊秦淮近酒家。 | 商女不知亡國恨，隔江猶唱後庭花。,poet.tang.28000.json
金陵,118.8,32.06,唐,975,後主煜,相見歡 一,林花謝了春紅，太悤悤。 | 無奈朝來寒雨，晚來風。 | 胭脂淚，相留醉，幾時重。 | 自是人生長恨，水長東。,poet.tang.49000.json
金陵,118.8,32.06,唐,975,後主煜,相見歡 二,無言獨上西樓，月如鉤。 | 寂寞梧桐深院，鎖清秋。 | 翦不斷，理還亂，是離愁。 | 別是一般滋味，在心頭。,poet.tang.49000.json
金陵,118.8,32.06,唐,975,後主煜,清平樂,別來春半，觸目愁腸斷。 | 砌下落梅如雪亂，拂了一身還滿。 | 雁來音信無憑，路遙歸夢難成。 | 離恨却如春草，更行更遠還生。,poet.tang.49000.json
金陵,118.8,32.06,唐,977,後主煜,虞美人 一,風回小院庭蕪綠，柳眼春相續。 | 凭闌半日獨無言，依舊竹聲新月，似當年。 | 笙歌未散尊罍在，池面冰初解。 | 燭明香暗畫樓深，滿鬢清霜殘雪，思難禁。,poet.tang.49000.json
金陵,118.8,32.06,唐,978,後主煜,虞美人 二,春花秋月何時了，往事知多少。 | 小樓昨夜又東風，故國不堪回首，月明中。 | 雕闌玉砌應猶在，只是朱顏改。 | 問君能有幾多愁，恰似一江春水，向東流。,poet.tang.49000.json
金陵,118.8,32.06,宋,1129,李清照,渔家傲,天接云涛连晓雾。 | 星河欲转千帆舞。 | 彷佛梦魂归帝所。 | 闻天语。 | 殷勤问我归何处。 | 我报路长嗟日暮。 | 学诗谩有惊人句。 | 九万里风鹏正举。 | 风休住。 | 蓬舟吹取三山去。,ci.song.6000.json
金陵,118.8,32.06,宋,1135,李清照,临江仙,庭院深深深几许，云窗雾阁常扃。 | 柳梢梅萼渐分明。 | 春归秣陵树，人客远安城。 | 感月吟风多少事，如今老去无成。 | 谁怜憔悴更凋零。 | 试灯无意思，踏雪没心情。,ci.song.6000.json
金陵,118.8,32.06,宋,1135,李清照,临江仙,庭院深深深几许，云窗雾阁春迟。 | 为谁憔悴损芳姿。 | 夜来清梦好，应是发南枝。 | 玉瘦檀轻无限恨，南楼羌管休吹。 | 浓香吹尽有谁知。 | 暖风迟日也，别到杏花肥。,ci.song.6000.json
金陵,118.8,32.06,宋,1152,李清照,永遇乐,落日熔金，暮云合璧，人在何处。 | 染柳烟浓，吹梅笛怨，春意知几许。 | 元宵佳节，融和天气，次第岂无风雨。 | 来相召、香车宝马，谢他酒朋诗侣。 | 中州盛日，闺门多暇，记得偏重三五。 | 铺翠冠儿，拈金雪柳，簇带争济楚。 | 如今憔悴，风鬟霜鬓，怕见夜间出去。 | 不如向、帘儿底下，听人笑语。,ci.song.6000.json
金陵,118.8,32.06,宋,1174,辛弃疾,水龙吟,楚天千里清秋，水随天去秋无际。 | 遥岑远目，献愁供恨，玉簪螺髻。 | 落日楼头，断鸿声里，江南游子。 | 把吴钩看了，栏干拍遍，无人会、登临意。 | 休说鲈鱼堪鲙。 | 尽西风、季鹰归未。 | 求田问舍，怕应羞见，刘郎才气。 | 可惜流年，忧愁风雨，树犹如此。 | 倩何人，唤取盈盈翠袖，搵英雄泪。,ci.song.11000.json
金陵,118.8,32.06,宋,1276,文天祥,揚子江,幾日隨風北海游，回從揚子大江頭。 | 臣心一片磁針石，不指南方不肯休。,poet.song.239000.json
镇江,119.45,32.2,宋,1075,王安石,泊船瓜洲,京口瓜洲一水間，鍾山祇隔數重山。 | 春風自綠江南岸，明月何時照我還。,poet.song.32000.json
镇江,119.45,32.2,宋,1192,辛弃疾,水龙吟,举头西北浮云，倚天万里须长剑。 | 人言此地，夜深长见，斗牛光焰。 | 我觉山高，潭空水冷，月明星淡。 | 待燃犀下看，凭栏却怕，风雷怒，鱼龙惨。 | 峡束□江对起，过危楼、欲飞还敛。 | 元龙老矣，不妨高卧，冰壶凉簟。 | 千古兴亡，百年悲笑，一时登览。 | 问何人又卸，片帆沙岸，系斜阳缆。,ci.song.11000.json
长安,108.94,34.26,唐,717,王維,九月九日憶山東兄弟,獨在異鄉爲異客，每逢佳節倍思親。 | 遙知兄弟登高處，遍插茱萸少一人。,poet.tang.6000.json
长安,108.94,34.26,唐,734,王維,送綦毋潛落第還鄉,聖代無隱者，英靈盡來歸。 | 遂令東山客，不得顧采薇。 | 既至君門遠，孰云吾道非。 | 江淮度寒食，京洛縫春衣。 | 置酒臨長道，同心與我違。 | 行當浮桂櫂，未幾拂荆扉。 | 遠樹帶行客，孤村當落暉。 | 吾謀適不用，勿謂知音稀。,poet.tang.5000.json
长安,108.94,34.26,唐,740,賀知章,詠柳,碧玉妝成一樹高，萬條垂下綠絲縧。 | 不知細葉誰裁出，二月春風似剪刀。,poet.tang.5000.json
长安,108.94,34.26,唐,743,李白,雜曲歌辭 清平調 一,雲想衣裳花想容，春風拂檻露華濃。 | 若非羣玉山頭見，會向瑤臺月下逢。,poet.tang.2000.json
长安,108.94,34.26,唐,743,李白,雜曲歌辭 清平調 二,一枝紅豔露凝香，雲雨巫山枉斷腸。 | 借問漢宮誰得似，可憐飛燕倚新妝。,poet.tang.2000.json
长安,108.94,34.26,唐,743,李白,雜曲歌辭 清平調 三,名花傾國兩相歡，長得君王帶笑看。 | 解釋春風無限恨，沈香亭北倚闌干。,poet.tang.2000.json
长安,108.94,34.26,唐,743,李白,清平調 一,雲想衣裳花想容，春風拂檻露華濃。 | 若非羣玉山頭見，會向瑤臺月下逢。,poet.tang.49000.json
长安,108.94,34.26,唐,743,李白,清平調 二,一枝紅豔露凝香，雲雨巫山枉斷腸。 | 借問漢宮誰得似，可憐飛燕倚新妝。,poet.tang.49000.json
长安,108.94,34.26,唐,743,李白,清平調 三,名花傾國兩相歡，常得君王帶笑看。 | 解得春風無限恨，沈香亭北倚闌干。,poet.tang.49000.json
长安,108.94,34.26,唐,743,李白,清平調詞三首 一,雲想衣裳花想容，春風拂檻露華濃。 | 若非羣玉山頭見，會向瑤臺月下逢。,poet.tang.8000.json
长安,108.94,34.26,唐,743,李白,清平調詞三首 二,一枝穠豔露凝香，雲雨巫山枉斷腸。 | 借問漢宮誰得似，可憐飛燕倚新妝。,poet.tang.8000.json
长安,108.94,34.26,唐,743,李白,清平調詞三首 三,名花傾國兩相歡，長得君王帶笑看。 | 觧釋春風無限恨，沈香亭北倚闌干。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,雜曲歌辭 長相思三首 一,長相思，在長安，絡緯秋啼金井欄。 | 微霜淒淒簟色寒，孤燈不明思欲絕。 | 卷帷望月空長歎，美人如花隔雲端。 | 上有青冥之長天，下有綠水之波瀾。 | 天長路遠魂飛苦，夢魂不到關山難。 | 長相思，摧心肝。,poet.tang.1000.json
长安,108.94,34.26,唐,744,李白,雜曲歌辭 長相思三首 三,美人在時花滿堂，美人去後花餘牀。 | 牀中繡被卷不寢，至今三載猶聞香。 | 香亦竟不滅，人亦竟不來。 | 相思黃葉落，白露點青苔。,poet.tang.1000.json
长安,108.94,34.26,唐,744,李白,雜曲歌辭 行路難三首 一,金尊清酒斗十千，玉盤珍羞直萬錢。 | 停杯投筯不能食，拔劒四顧心茫然。 | 欲渡黃河冰塞川，將登太行雪暗天。 | 閑來垂釣坐溪上，忽復乘舟夢日邊。 | 行路難，行路難，多岐路，今安在？ | 長風破浪會有時，直挂雲帆濟滄海。,poet.tang.1000.json
长安,108.94,34.26,唐,744,李白,雜曲歌辭 行路難三首 二,大道如青天，我獨不得出。 | 羞逐長安社中兒，赤雞白狗賭梨栗。 | 彈劒作歌奏苦聲，曳裾王門不稱情。 | 淮陰市井笑韓信，漢朝公卿忌賈生。 | 君不見昔時燕家重郭隗，擁篲折腰無嫌猜。 | 劇辛樂毅感恩分，輸肝剖膽效英才。 | 昭王白骨縈蔓草，誰人更掃黃金臺。 | 行路難，歸去來。,poet.tang.1000.json
长安,108.94,34.26,唐,744,李白,雜曲歌辭 行路難三首 三,有耳莫洗潁川水，有口莫食首陽蕨。 | 含光混世貴無名，何用孤高比雲月。 | 吾觀自古賢達人，功成不退皆殞身。 | 子胥既棄吳江上，屈原終投湘水濱。 | 陸機才多豈自保，李斯稅駕苦不早。 | 華亭鶴唳詎可聞，上蔡蒼鷹何足道？ | 君不見吳中張翰稱達士，秋風忽憶江東行。 | 且樂生前一杯酒，何須身後千載名。,poet.tang.1000.json
长安,108.94,34.26,唐,744,李白,行路難三首 一,金樽清酒斗十千，玉盤珍羞直萬錢。 | 停杯投筯不能食，拔劒四顧心茫然。 | 欲渡黃河冰塞川，將登太行雪滿山。 | 閑來垂釣碧溪上，忽復乘舟夢日邊。 | 行路難，行路難，多岐路，今安在。 | 長風破浪會有時，直挂雲帆濟滄海。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,行路難三首 二,大道如青天，我獨不得出。 | 羞逐長安社中兒，赤雞白狗賭梨栗。 | 彈劒作歌奏苦聲，曳裾王門不稱情。 | 淮陰市井笑韓信，漢朝公卿忌賈生。 | 君不見昔時燕家重郭隗，擁篲折節無嫌猜。 | 劇辛樂毅感恩分，輸肝剖膽效英才。 | 昭王白骨縈爛草，誰人更掃黃金臺。 | 行路難，歸去來。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,行路難三首 三,有耳莫洗潁川水，有口莫食首陽蕨。 | 含光混世貴無名，何用孤高比雲月。 | 吾觀自古賢達人，功成不退皆殞身。 | 子胥既棄吳江上，屈原終投湘水濱。 | 陸機雄才豈自保，李斯稅駕苦不早。 | 華亭鶴唳詎可聞，上蔡蒼鷹何足道。 | 君不見吳中張翰稱達生，秋風忽憶江東行。 | 且樂生前一杯酒，何須身後千載名。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,長相思,長相思，在長安，絡緯秋啼金井闌。 | 微霜淒淒簟色寒，孤燈不明思欲絕。 | 卷帷望月空長歎，美人如花隔雲端。 | 上有青冥之長天，下有淥水之波瀾。 | 天長路遠魂飛苦，夢魂不到關山難。 | 長相思，摧心肝。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,春思,燕草如碧絲，秦桑低綠枝。 | 當君懷歸日，是妾斷腸時。 | 春風不相識，何事入羅幃。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,子夜吳歌 春歌,秦地羅敷女，採桑綠水邊。 | 素手青條上，紅妝白日鮮。 | 蠶飢妾欲去，五馬莫留連。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,子夜吳歌 夏歌,鏡湖三百里，菡萏發荷花。 | 五月西施採，人看隘若耶。 | 回舟不待月，歸去越王家。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,子夜吳歌 秋歌,長安一片月，萬戶擣衣聲。 | 秋風吹不盡，總是玉關情。 | 何日平胡虜，良人罷遠征。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,子夜吳歌 冬歌,明朝驛使發，一夜絮征袍。 | 素手抽針冷，那堪把剪刀。 | 裁縫寄遠道，幾日到臨洮。,poet.tang.8000.json
长安,108.94,34.26,唐,744,李白,長相思 一,日色已盡花含煙，月明欲素愁不眠。 | 趙瑟初停鳳凰柱，蜀琴欲奏鴛鴦弦。 | 此曲有意無人傳，願隨春風寄燕然，憶君迢迢隔青天。 | 昔日橫波目，今成流淚泉。 | 不信妾腸斷，歸來看取明鏡前。,poet.tang.8000.json
